season,match_id,team_a,team_b,team_a_score,team_b_score,winner,date,venue,strength_a,strength_b
8,PKL_S8_M008,Haryana Steelers,Bengaluru Bulls,29,32,Bengaluru Bulls,2023-01-08,Haryana,0.672524047741057,0.6326140013587499
8,PKL_S8_M009,Bengaluru Bulls,Haryana Steelers,26,39,Haryana Steelers,2023-01-09,Hyderabad,0.6326140013587499,0.672524047741057
8,PKL_S8_M010,U Mumba,Bengaluru Bulls,29,39,Bengaluru Bulls,2023-01-10,Ahmedabad,0.8859443106114996,0.6326140013587499
8,PKL_S8_M011,Haryana Steelers,UP Yoddhas,42,25,Haryana Steelers,2023-01-11,Ahmedabad,0.672524047741057,0.7294801414073295
8,PKL_S8_M012,Dabang Delhi KC,Gujarat Giants,38,31,Dabang Delhi KC,2023-01-12,Lucknow,0.6889152689528258,0.6429298251026917
8,PKL_S8_M013,U Mumba,Tamil Thalaivas,37,35,Tamil Thalaivas,2023-01-13,Haryana,0.8859443106114996,0.6701551334218623
8,PKL_S8_M014,Jaipur Pink Panthers,Telugu Titans,38,25,Jaipur Pink Panthers,2023-01-14,Chennai,0.8273268377735754,0.6744398000094866
8,PKL_S8_M015,Telugu Titans,Haryana Steelers,44,29,Telugu Titans,2023-01-15,Mumbai,0.6744398000094866,0.672524047741057
8,PKL_S8_M016,Haryana Steelers,Dabang Delhi KC,28,43,Dabang Delhi KC,2023-01-16,Ahmedabad,0.672524047741057,0.6889152689528258
8,PKL_S8_M017,Puneri Paltan,Tamil Thalaivas,39,32,Puneri Paltan,2023-01-17,Delhi,0.6425465282914193,0.6701551334218623
8,PKL_S8_M018,Patna Pirates,U Mumba,34,34,U Mumba,2023-01-18,Ahmedabad,0.8436197602859312,0.8859443106114996
8,PKL_S8_M019,Haryana Steelers,Gujarat Giants,44,26,Haryana Steelers,2023-01-19,Ahmedabad,0.672524047741057,0.6429298251026917
8,PKL_S8_M020,U Mumba,Gujarat Giants,36,26,U Mumba,2023-01-20,Pune,0.8859443106114996,0.6429298251026917
8,PKL_S8_M021,Tamil Thalaivas,Puneri Paltan,31,34,Puneri Paltan,2023-01-21,Hyderabad,0.6701551334218623,0.6425465282914193
8,PKL_S8_M022,Gujarat Giants,Bengaluru Bulls,32,34,Gujarat Giants,2023-01-22,Pune,0.6429298251026917,0.6326140013587499
8,PKL_S8_M023,Telugu Titans,Jaipur Pink Panthers,42,35,Telugu Titans,2023-01-23,Chennai,0.6744398000094866,0.8273268377735754
8,PKL_S8_M024,Haryana Steelers,Dabang Delhi KC,35,33,Dabang Delhi KC,2023-01-24,Delhi,0.672524047741057,0.6889152689528258
8,PKL_S8_M025,Patna Pirates,U Mumba,31,39,U Mumba,2023-01-25,Lucknow,0.8436197602859312,0.8859443106114996
8,PKL_S8_M026,Gujarat Giants,Tamil Thalaivas,44,25,Gujarat Giants,2023-01-26,Hyderabad,0.6429298251026917,0.6701551334218623
8,PKL_S8_M027,Puneri Paltan,Telugu Titans,36,32,Telugu Titans,2023-01-27,Hyderabad,0.6425465282914193,0.6744398000094866
8,PKL_S8_M028,Gujarat Giants,Bengal Warriors,31,36,Bengal Warriors,2023-01-28,Chennai,0.6429298251026917,0.8370795402974358
8,PKL_S8_M029,Telugu Titans,Dabang Delhi KC,31,36,Dabang Delhi KC,2023-01-29,Ahmedabad,0.6744398000094866,0.6889152689528258
8,PKL_S8_M030,Dabang Delhi KC,Patna Pirates,37,28,Dabang Delhi KC,2023-01-30,Bengaluru,0.6889152689528258,0.8436197602859312
8,PKL_S8_M031,Puneri Paltan,Gujarat Giants,43,32,Puneri Paltan,2023-01-31,Lucknow,0.6425465282914193,0.6429298251026917
8,PKL_S8_M032,Haryana Steelers,Gujarat Giants,42,28,Haryana Steelers,2023-02-01,Haryana,0.672524047741057,0.6429298251026917
8,PKL_S8_M033,Tamil Thalaivas,Haryana Steelers,33,37,Haryana Steelers,2023-02-02,Jaipur,0.6701551334218623,0.672524047741057
8,PKL_S8_M034,Bengaluru Bulls,Dabang Delhi KC,42,33,Bengaluru Bulls,2023-02-03,Kolkata,0.6326140013587499,0.6889152689528258
8,PKL_S8_M035,Dabang Delhi KC,Gujarat Giants,30,39,Gujarat Giants,2023-02-04,Delhi,0.6889152689528258,0.6429298251026917
8,PKL_S8_M036,Haryana Steelers,U Mumba,43,28,Haryana Steelers,2023-02-05,Chennai,0.672524047741057,0.8859443106114996
8,PKL_S8_M037,Dabang Delhi KC,Patna Pirates,35,36,Dabang Delhi KC,2023-02-06,Haryana,0.6889152689528258,0.8436197602859312
8,PKL_S8_M038,Tamil Thalaivas,Patna Pirates,32,39,Patna Pirates,2023-02-07,Hyderabad,0.6701551334218623,0.8436197602859312
8,PKL_S8_M039,Bengal Warriors,Bengaluru Bulls,37,35,Bengal Warriors,2023-02-08,Mumbai,0.8370795402974358,0.6326140013587499
8,PKL_S8_M040,Haryana Steelers,Telugu Titans,34,29,Haryana Steelers,2023-02-09,Ahmedabad,0.672524047741057,0.6744398000094866
8,PKL_S8_M041,Haryana Steelers,Gujarat Giants,28,34,Gujarat Giants,2023-02-10,Hyderabad,0.672524047741057,0.6429298251026917
8,PKL_S8_M042,Tamil Thalaivas,UP Yoddhas,42,28,Tamil Thalaivas,2023-02-11,Chennai,0.6701551334218623,0.7294801414073295
8,PKL_S8_M043,Patna Pirates,Tamil Thalaivas,29,35,Tamil Thalaivas,2023-02-12,Chennai,0.8436197602859312,0.6701551334218623
8,PKL_S8_M044,Dabang Delhi KC,Tamil Thalaivas,37,38,Tamil Thalaivas,2023-02-13,Pune,0.6889152689528258,0.6701551334218623
8,PKL_S8_M045,UP Yoddhas,Puneri Paltan,44,26,UP Yoddhas,2023-02-14,Jaipur,0.7294801414073295,0.6425465282914193
8,PKL_S8_M046,Dabang Delhi KC,Tamil Thalaivas,43,37,Dabang Delhi KC,2023-02-15,Patna,0.6889152689528258,0.6701551334218623
8,PKL_S8_M047,Haryana Steelers,Tamil Thalaivas,34,30,Haryana Steelers,2023-02-16,Haryana,0.672524047741057,0.6701551334218623
8,PKL_S8_M048,Dabang Delhi KC,Puneri Paltan,41,26,Dabang Delhi KC,2023-02-17,Jaipur,0.6889152689528258,0.6425465282914193
8,PKL_S8_M049,Dabang Delhi KC,Patna Pirates,32,37,Dabang Delhi KC,2023-02-18,Chennai,0.6889152689528258,0.8436197602859312
8,PKL_S8_M050,Dabang Delhi KC,Puneri Paltan,27,36,Puneri Paltan,2023-02-19,Haryana,0.6889152689528258,0.6425465282914193
8,PKL_S8_M051,Tamil Thalaivas,U Mumba,28,40,U Mumba,2023-02-20,Pune,0.6701551334218623,0.8859443106114996
8,PKL_S8_M052,Dabang Delhi KC,UP Yoddhas,36,27,Dabang Delhi KC,2023-02-21,Haryana,0.6889152689528258,0.7294801414073295
8,PKL_S8_M053,Dabang Delhi KC,Haryana Steelers,33,33,Haryana Steelers,2023-02-22,Mumbai,0.6889152689528258,0.672524047741057
8,PKL_S8_M054,Tamil Thalaivas,Bengaluru Bulls,29,32,Bengaluru Bulls,2023-02-23,Mumbai,0.6701551334218623,0.6326140013587499
8,PKL_S8_M055,UP Yoddhas,Dabang Delhi KC,33,35,Dabang Delhi KC,2023-02-24,Lucknow,0.7294801414073295,0.6889152689528258
8,PKL_S8_M056,UP Yoddhas,Telugu Titans,31,37,Telugu Titans,2023-02-25,Hyderabad,0.7294801414073295,0.6744398000094866
8,PKL_S8_M057,U Mumba,Telugu Titans,32,31,U Mumba,2023-02-26,Mumbai,0.8859443106114996,0.6744398000094866
8,PKL_S8_M058,Telugu Titans,Tamil Thalaivas,35,31,Telugu Titans,2023-02-27,Jaipur,0.6744398000094866,0.6701551334218623
8,PKL_S8_M059,Jaipur Pink Panthers,Gujarat Giants,29,43,Gujarat Giants,2023-02-28,Hyderabad,0.8273268377735754,0.6429298251026917
8,PKL_S8_M060,Bengaluru Bulls,Jaipur Pink Panthers,34,34,Bengaluru Bulls,2023-03-01,Haryana,0.6326140013587499,0.8273268377735754
8,PKL_S8_M061,Bengal Warriors,Jaipur Pink Panthers,26,36,Jaipur Pink Panthers,2023-03-02,Pune,0.8370795402974358,0.8273268377735754
8,PKL_S8_M062,Dabang Delhi KC,Haryana Steelers,26,38,Haryana Steelers,2023-03-03,Delhi,0.6889152689528258,0.672524047741057
8,PKL_S8_M063,U Mumba,Dabang Delhi KC,28,44,Dabang Delhi KC,2023-03-04,Chennai,0.8859443106114996,0.6889152689528258
8,PKL_S8_M064,Patna Pirates,Haryana Steelers,30,44,Haryana Steelers,2023-03-05,Bengaluru,0.8436197602859312,0.672524047741057
8,PKL_S8_M065,Dabang Delhi KC,Gujarat Giants,37,33,Gujarat Giants,2023-03-06,Ahmedabad,0.6889152689528258,0.6429298251026917
8,PKL_S8_M066,Patna Pirates,Gujarat Giants,26,39,Gujarat Giants,2023-03-07,Patna,0.8436197602859312,0.6429298251026917
8,PKL_S8_M067,Haryana Steelers,U Mumba,38,33,Haryana Steelers,2023-03-08,Pune,0.672524047741057,0.8859443106114996
8,PKL_S8_M068,Bengaluru Bulls,Jaipur Pink Panthers,33,39,Jaipur Pink Panthers,2023-03-09,Bengaluru,0.6326140013587499,0.8273268377735754
8,PKL_S8_M069,Dabang Delhi KC,Haryana Steelers,27,37,Haryana Steelers,2023-03-10,Jaipur,0.6889152689528258,0.672524047741057
8,PKL_S8_M070,Bengal Warriors,Haryana Steelers,38,35,Bengal Warriors,2023-03-11,Kolkata,0.8370795402974358,0.672524047741057
8,PKL_S8_M071,Bengaluru Bulls,U Mumba,35,29,Bengaluru Bulls,2023-03-12,Kolkata,0.6326140013587499,0.8859443106114996
8,PKL_S8_M072,Puneri Paltan,Gujarat Giants,36,40,Gujarat Giants,2023-03-13,Ahmedabad,0.6425465282914193,0.6429298251026917
8,PKL_S8_M073,UP Yoddhas,Jaipur Pink Panthers,25,32,Jaipur Pink Panthers,2023-03-14,Ahmedabad,0.7294801414073295,0.8273268377735754
8,PKL_S8_M074,Patna Pirates,Dabang Delhi KC,35,36,Dabang Delhi KC,2023-03-15,Patna,0.8436197602859312,0.6889152689528258
8,PKL_S8_M075,Patna Pirates,Dabang Delhi KC,37,36,Patna Pirates,2023-03-16,Mumbai,0.8436197602859312,0.6889152689528258
8,PKL_S8_M076,Telugu Titans,Tamil Thalaivas,40,25,Telugu Titans,2023-03-17,Chennai,0.6744398000094866,0.6701551334218623
8,PKL_S8_M077,Puneri Paltan,Bengal Warriors,31,42,Bengal Warriors,2023-03-18,Chennai,0.6425465282914193,0.8370795402974358
8,PKL_S8_M078,Haryana Steelers,Gujarat Giants,34,34,Haryana Steelers,2023-03-19,Mumbai,0.672524047741057,0.6429298251026917
8,PKL_S8_M079,U Mumba,Telugu Titans,35,29,U Mumba,2023-03-20,Hyderabad,0.8859443106114996,0.6744398000094866
8,PKL_S8_M080,Haryana Steelers,Bengal Warriors,29,41,Bengal Warriors,2023-03-21,Delhi,0.672524047741057,0.8370795402974358
8,PKL_S8_M081,Bengal Warriors,Dabang Delhi KC,37,37,Bengal Warriors,2023-03-22,Lucknow,0.8370795402974358,0.6889152689528258
8,PKL_S8_M082,U Mumba,Patna Pirates,26,42,Patna Pirates,2023-03-23,Delhi,0.8859443106114996,0.8436197602859312
8,PKL_S8_M083,UP Yoddhas,Bengal Warriors,26,40,Bengal Warriors,2023-03-24,Haryana,0.7294801414073295,0.8370795402974358
8,PKL_S8_M084,Haryana Steelers,UP Yoddhas,33,32,Haryana Steelers,2023-03-25,Hyderabad,0.672524047741057,0.7294801414073295
8,PKL_S8_M085,Puneri Paltan,Dabang Delhi KC,37,32,Dabang Delhi KC,2023-03-26,Patna,0.6425465282914193,0.6889152689528258
8,PKL_S8_M086,Haryana Steelers,UP Yoddhas,26,38,UP Yoddhas,2023-03-27,Patna,0.672524047741057,0.7294801414073295
8,PKL_S8_M087,Patna Pirates,Bengal Warriors,41,34,Patna Pirates,2023-03-28,Jaipur,0.8436197602859312,0.8370795402974358
8,PKL_S8_M088,Jaipur Pink Panthers,Telugu Titans,40,30,Jaipur Pink Panthers,2023-03-29,Lucknow,0.8273268377735754,0.6744398000094866
8,PKL_S8_M089,Bengaluru Bulls,Bengal Warriors,36,38,Bengal Warriors,2023-03-30,Kolkata,0.6326140013587499,0.8370795402974358
8,PKL_S8_M090,Jaipur Pink Panthers,Bengaluru Bulls,33,32,Jaipur Pink Panthers,2023-03-31,Jaipur,0.8273268377735754,0.6326140013587499
8,PKL_S8_M091,Jaipur Pink Panthers,Puneri Paltan,35,26,Jaipur Pink Panthers,2023-04-01,Ahmedabad,0.8273268377735754,0.6425465282914193
8,PKL_S8_M092,Dabang Delhi KC,Jaipur Pink Panthers,32,33,Jaipur Pink Panthers,2023-04-02,Kolkata,0.6889152689528258,0.8273268377735754
8,PKL_S8_M093,Dabang Delhi KC,U Mumba,33,34,Dabang Delhi KC,2023-04-03,Ahmedabad,0.6889152689528258,0.8859443106114996
8,PKL_S8_M094,Gujarat Giants,Telugu Titans,33,36,Telugu Titans,2023-04-04,Delhi,0.6429298251026917,0.6744398000094866
8,PKL_S8_M095,Dabang Delhi KC,Puneri Paltan,42,28,Dabang Delhi KC,2023-04-05,Bengaluru,0.6889152689528258,0.6425465282914193
8,PKL_S8_M096,UP Yoddhas,Bengal Warriors,30,41,Bengal Warriors,2023-04-06,Ahmedabad,0.7294801414073295,0.8370795402974358
8,PKL_S8_M097,U Mumba,Bengaluru Bulls,39,29,U Mumba,2023-04-07,Bengaluru,0.8859443106114996,0.6326140013587499
8,PKL_S8_M098,Dabang Delhi KC,Bengal Warriors,40,30,Dabang Delhi KC,2023-04-08,Lucknow,0.6889152689528258,0.8370795402974358
8,PKL_S8_M099,Gujarat Giants,Dabang Delhi KC,27,40,Dabang Delhi KC,2023-04-09,Mumbai,0.6429298251026917,0.6889152689528258
8,PKL_S8_M100,Telugu Titans,Haryana Steelers,40,37,Telugu Titans,2023-04-10,Lucknow,0.6744398000094866,0.672524047741057
8,PKL_S8_M101,Gujarat Giants,U Mumba,37,35,Gujarat Giants,2023-04-11,Hyderabad,0.6429298251026917,0.8859443106114996
8,PKL_S8_M102,Tamil Thalaivas,Patna Pirates,35,41,Patna Pirates,2023-04-12,Mumbai,0.6701551334218623,0.8436197602859312
8,PKL_S8_M103,Bengal Warriors,Jaipur Pink Panthers,34,33,Jaipur Pink Panthers,2023-04-13,Jaipur,0.8370795402974358,0.8273268377735754
8,PKL_S8_M104,Dabang Delhi KC,Puneri Paltan,33,37,Puneri Paltan,2023-04-14,Ahmedabad,0.6889152689528258,0.6425465282914193
8,PKL_S8_M105,Telugu Titans,Tamil Thalaivas,28,39,Tamil Thalaivas,2023-04-15,Hyderabad,0.6744398000094866,0.6701551334218623
8,PKL_S8_M106,UP Yoddhas,Gujarat Giants,26,44,Gujarat Giants,2023-04-16,Mumbai,0.7294801414073295,0.6429298251026917
8,PKL_S8_M107,Jaipur Pink Panthers,Tamil Thalaivas,30,33,Tamil Thalaivas,2023-04-17,Chennai,0.8273268377735754,0.6701551334218623
8,PKL_S8_M108,Haryana Steelers,Tamil Thalaivas,41,26,Haryana Steelers,2023-04-18,Jaipur,0.672524047741057,0.6701551334218623
8,PKL_S8_M109,UP Yoddhas,Dabang Delhi KC,33,37,UP Yoddhas,2023-04-19,Chennai,0.7294801414073295,0.6889152689528258
8,PKL_S8_M110,Dabang Delhi KC,Bengal Warriors,26,34,Bengal Warriors,2023-04-20,Lucknow,0.6889152689528258,0.8370795402974358
8,PKL_S8_M111,UP Yoddhas,Jaipur Pink Panthers,34,38,Jaipur Pink Panthers,2023-04-21,Jaipur,0.7294801414073295,0.8273268377735754
8,PKL_S8_M112,Bengal Warriors,Telugu Titans,44,36,Bengal Warriors,2023-04-22,Patna,0.8370795402974358,0.6744398000094866
8,PKL_S8_M113,Patna Pirates,Telugu Titans,26,43,Telugu Titans,2023-04-23,Mumbai,0.8436197602859312,0.6744398000094866
8,PKL_S8_M114,UP Yoddhas,Puneri Paltan,39,35,UP Yoddhas,2023-04-24,Pune,0.7294801414073295,0.6425465282914193
8,PKL_S8_M115,U Mumba,Gujarat Giants,33,35,U Mumba,2023-04-25,Ahmedabad,0.8859443106114996,0.6429298251026917
8,PKL_S8_M116,UP Yoddhas,Tamil Thalaivas,28,43,Tamil Thalaivas,2023-04-26,Haryana,0.7294801414073295,0.6701551334218623
8,PKL_S8_M117,UP Yoddhas,Puneri Paltan,34,29,UP Yoddhas,2023-04-27,Mumbai,0.7294801414073295,0.6425465282914193
8,PKL_S8_M118,Telugu Titans,Patna Pirates,32,32,Telugu Titans,2023-04-28,Hyderabad,0.6744398000094866,0.8436197602859312
8,PKL_S8_M119,Patna Pirates,U Mumba,36,44,U Mumba,2023-04-29,Ahmedabad,0.8436197602859312,0.8859443106114996
8,PKL_S8_M120,UP Yoddhas,Tamil Thalaivas,39,33,UP Yoddhas,2023-04-30,Bengaluru,0.7294801414073295,0.6701551334218623
8,PKL_S8_M121,Patna Pirates,Bengal Warriors,36,32,Bengal Warriors,2023-05-01,Patna,0.8436197602859312,0.8370795402974358
8,PKL_S8_M122,Jaipur Pink Panthers,Haryana Steelers,26,40,Haryana Steelers,2023-05-02,Lucknow,0.8273268377735754,0.672524047741057
8,PKL_S8_M123,Puneri Paltan,Gujarat Giants,35,28,Puneri Paltan,2023-05-03,Mumbai,0.6425465282914193,0.6429298251026917
8,PKL_S8_M124,Bengaluru Bulls,Telugu Titans,32,31,Bengaluru Bulls,2023-05-04,Kolkata,0.6326140013587499,0.6744398000094866
8,PKL_S8_M125,Haryana Steelers,Patna Pirates,37,39,Patna Pirates,2023-05-05,Lucknow,0.672524047741057,0.8436197602859312
8,PKL_S8_M126,Tamil Thalaivas,Dabang Delhi KC,37,44,Dabang Delhi KC,2023-05-06,Jaipur,0.6701551334218623,0.6889152689528258
8,PKL_S8_M127,Tamil Thalaivas,U Mumba,37,37,Tamil Thalaivas,2023-05-07,Pune,0.6701551334218623,0.8859443106114996
8,PKL_S8_M128,Jaipur Pink Panthers,UP Yoddhas,27,33,UP Yoddhas,2023-05-08,Bengaluru,0.8273268377735754,0.7294801414073295
8,PKL_S8_M129,Tamil Thalaivas,Gujarat Giants,39,33,Tamil Thalaivas,2023-05-09,Kolkata,0.6701551334218623,0.6429298251026917
8,PKL_S8_M130,Patna Pirates,Bengaluru Bulls,33,43,Bengaluru Bulls,2023-05-10,Delhi,0.8436197602859312,0.6326140013587499
8,PKL_S8_M131,Patna Pirates,Gujarat Giants,38,33,Patna Pirates,2023-05-11,Chennai,0.8436197602859312,0.6429298251026917
8,PKL_S8_M132,Haryana Steelers,UP Yoddhas,36,36,Haryana Steelers,2023-05-12,Delhi,0.672524047741057,0.7294801414073295
9,PKL_S9_M001,Tamil Thalaivas,Bengal Warriors,36,30,Tamil Thalaivas,2023-01-01,Kolkata,0.6732668629074967,0.7449615803396412
9,PKL_S9_M002,Puneri Paltan,Jaipur Pink Panthers,28,36,Jaipur Pink Panthers,2023-01-02,Hyderabad,0.7478652270968317,0.7072035541085315
9,PKL_S9_M003,Haryana Steelers,U Mumba,25,33,U Mumba,2023-01-03,Bengaluru,0.718018192898019,0.7882511399054669
9,PKL_S9_M004,Puneri Paltan,Bengal Warriors,29,42,Bengal Warriors,2023-01-04,Kolkata,0.7478652270968317,0.7449615803396412
9,PKL_S9_M005,Dabang Delhi KC,Haryana Steelers,25,36,Haryana Steelers,2023-01-05,Hyderabad,0.7740099356270408,0.718018192898019
9,PKL_S9_M006,Bengaluru Bulls,UP Yoddhas,42,30,Bengaluru Bulls,2023-01-06,Chennai,0.6453439863185388,0.6432591376302633
9,PKL_S9_M007,Puneri Paltan,Patna Pirates,40,34,Puneri Paltan,2023-01-07,Lucknow,0.7478652270968317,0.7923717314169992
9,PKL_S9_M008,Bengal Warriors,UP Yoddhas,33,28,Bengal Warriors,2023-01-08,Mumbai,0.7449615803396412,0.6432591376302633
9,PKL_S9_M009,Puneri Paltan,Telugu Titans,36,36,Puneri Paltan,2023-01-09,Haryana,0.7478652270968317,0.5905751747509752
9,PKL_S9_M010,Tamil Thalaivas,Dabang Delhi KC,34,25,Tamil Thalaivas,2023-01-10,Bengaluru,0.6732668629074967,0.7740099356270408
9,PKL_S9_M011,Gujarat Giants,Haryana Steelers,41,35,Gujarat Giants,2023-01-11,Pune,0.6892734097305054,0.718018192898019
9,PKL_S9_M012,Bengaluru Bulls,Tamil Thalaivas,36,33,Bengaluru Bulls,2023-01-12,Kolkata,0.6453439863185388,0.6732668629074967
9,PKL_S9_M013,Bengal Warriors,Puneri Paltan,31,38,Puneri Paltan,2023-01-13,Bengaluru,0.7449615803396412,0.7478652270968317
9,PKL_S9_M014,Bengal Warriors,Telugu Titans,35,31,Bengal Warriors,2023-01-14,Haryana,0.7449615803396412,0.5905751747509752
9,PKL_S9_M015,Patna Pirates,Telugu Titans,44,37,Patna Pirates,2023-01-15,Pune,0.7923717314169992,0.5905751747509752
9,PKL_S9_M016,Patna Pirates,Jaipur Pink Panthers,34,41,Jaipur Pink Panthers,2023-01-16,Hyderabad,0.7923717314169992,0.7072035541085315
9,PKL_S9_M017,Puneri Paltan,Haryana Steelers,35,33,Haryana Steelers,2023-01-17,Mumbai,0.7478652270968317,0.718018192898019
9,PKL_S9_M018,Haryana Steelers,U Mumba,26,34,U Mumba,2023-01-18,Chennai,0.718018192898019,0.7882511399054669
9,PKL_S9_M019,Bengal Warriors,Bengaluru Bulls,32,40,Bengaluru Bulls,2023-01-19,Jaipur,0.7449615803396412,0.6453439863185388
9,PKL_S9_M020,Tamil Thalaivas,Gujarat Giants,36,33,Tamil Thalaivas,2023-01-20,Mumbai,0.6732668629074967,0.6892734097305054
9,PKL_S9_M021,Haryana Steelers,Tamil Thalaivas,37,35,Tamil Thalaivas,2023-01-21,Hyderabad,0.718018192898019,0.6732668629074967
9,PKL_S9_M022,Bengaluru Bulls,Jaipur Pink Panthers,36,42,Jaipur Pink Panthers,2023-01-22,Jaipur,0.6453439863185388,0.7072035541085315
9,PKL_S9_M023,Gujarat Giants,Puneri Paltan,35,27,Gujarat Giants,2023-01-23,Delhi,0.6892734097305054,0.7478652270968317
9,PKL_S9_M024,Jaipur Pink Panthers,Patna Pirates,27,37,Patna Pirates,2023-01-24,Hyderabad,0.7072035541085315,0.7923717314169992
9,PKL_S9_M025,U Mumba,Jaipur Pink Panthers,25,34,Jaipur Pink Panthers,2023-01-25,Haryana,0.7882511399054669,0.7072035541085315
9,PKL_S9_M026,Telugu Titans,Tamil Thalaivas,39,37,Telugu Titans,2023-01-26,Lucknow,0.5905751747509752,0.6732668629074967
9,PKL_S9_M027,Telugu Titans,Tamil Thalaivas,31,41,Tamil Thalaivas,2023-01-27,Hyderabad,0.5905751747509752,0.6732668629074967
9,PKL_S9_M028,Haryana Steelers,Dabang Delhi KC,31,40,Dabang Delhi KC,2023-01-28,Bengaluru,0.718018192898019,0.7740099356270408
9,PKL_S9_M029,U Mumba,Bengal Warriors,35,34,Bengal Warriors,2023-01-29,Patna,0.7882511399054669,0.7449615803396412
9,PKL_S9_M030,Telugu Titans,Gujarat Giants,37,35,Gujarat Giants,2023-01-30,Pune,0.5905751747509752,0.6892734097305054
9,PKL_S9_M031,Tamil Thalaivas,U Mumba,26,35,U Mumba,2023-01-31,Hyderabad,0.6732668629074967,0.7882511399054669
9,PKL_S9_M032,Jaipur Pink Panthers,Puneri Paltan,34,37,Jaipur Pink Panthers,2023-02-01,Pune,0.7072035541085315,0.7478652270968317
9,PKL_S9_M033,Puneri Paltan,U Mumba,25,35,U Mumba,2023-02-02,Mumbai,0.7478652270968317,0.7882511399054669
9,PKL_S9_M034,Dabang Delhi KC,U Mumba,34,36,Dabang Delhi KC,2023-02-03,Patna,0.7740099356270408,0.7882511399054669
9,PKL_S9_M035,Bengal Warriors,U Mumba,36,35,Bengal Warriors,2023-02-04,Chennai,0.7449615803396412,0.7882511399054669
9,PKL_S9_M036,Telugu Titans,Tamil Thalaivas,33,33,Tamil Thalaivas,2023-02-05,Bengaluru,0.5905751747509752,0.6732668629074967
9,PKL_S9_M037,Puneri Paltan,Telugu Titans,25,32,Telugu Titans,2023-02-06,Hyderabad,0.7478652270968317,0.5905751747509752
9,PKL_S9_M038,Dabang Delhi KC,U Mumba,31,33,U Mumba,2023-02-07,Pune,0.7740099356270408,0.7882511399054669
9,PKL_S9_M039,UP Yoddhas,Patna Pirates,29,32,Patna Pirates,2023-02-08,Chennai,0.6432591376302633,0.7923717314169992
9,PKL_S9_M040,UP Yoddhas,Bengaluru Bulls,25,32,Bengaluru Bulls,2023-02-09,Jaipur,0.6432591376302633,0.6453439863185388
9,PKL_S9_M041,Patna Pirates,Gujarat Giants,26,38,Gujarat Giants,2023-02-10,Lucknow,0.7923717314169992,0.6892734097305054
9,PKL_S9_M042,Gujarat Giants,Tamil Thalaivas,40,29,Gujarat Giants,2023-02-11,Delhi,0.6892734097305054,0.6732668629074967
9,PKL_S9_M043,Dabang Delhi KC,UP Yoddhas,36,26,Dabang Delhi KC,2023-02-12,Pune,0.7740099356270408,0.6432591376302633
9,PKL_S9_M044,Telugu Titans,Bengaluru Bulls,37,41,Bengaluru Bulls,2023-02-13,Hyderabad,0.5905751747509752,0.6453439863185388
9,PKL_S9_M045,Puneri Paltan,Dabang Delhi KC,44,26,Puneri Paltan,2023-02-14,Kolkata,0.7478652270968317,0.7740099356270408
9,PKL_S9_M046,UP Yoddhas,Patna Pirates,44,28,UP Yoddhas,2023-02-15,Chennai,0.6432591376302633,0.7923717314169992
9,PKL_S9_M047,Telugu Titans,Bengal Warriors,37,31,Telugu Titans,2023-02-16,Lucknow,0.5905751747509752,0.7449615803396412
9,PKL_S9_M048,Dabang Delhi KC,Telugu Titans,36,27,Dabang Delhi KC,2023-02-17,Hyderabad,0.7740099356270408,0.5905751747509752
9,PKL_S9_M049,Bengaluru Bulls,Patna Pirates,33,35,Patna Pirates,2023-02-18,Jaipur,0.6453439863185388,0.7923717314169992
9,PKL_S9_M050,Gujarat Giants,U Mumba,39,35,Gujarat Giants,2023-02-19,Lucknow,0.6892734097305054,0.7882511399054669
9,PKL_S9_M051,Puneri Paltan,U Mumba,32,41,U Mumba,2023-02-20,Jaipur,0.7478652270968317,0.7882511399054669
9,PKL_S9_M052,Haryana Steelers,Bengaluru Bulls,29,33,Bengaluru Bulls,2023-02-21,Mumbai,0.718018192898019,0.6453439863185388
9,PKL_S9_M053,UP Yoddhas,Bengal Warriors,43,34,UP Yoddhas,2023-02-22,Ahmedabad,0.6432591376302633,0.7449615803396412
9,PKL_S9_M054,Gujarat Giants,UP Yoddhas,33,32,UP Yoddhas,2023-02-23,Ahmedabad,0.6892734097305054,0.6432591376302633
9,PKL_S9_M055,Haryana Steelers,Dabang Delhi KC,33,35,Dabang Delhi KC,2023-02-24,Mumbai,0.718018192898019,0.7740099356270408
9,PKL_S9_M056,UP Yoddhas,Telugu Titans,36,36,UP Yoddhas,2023-02-25,Lucknow,0.6432591376302633,0.5905751747509752
9,PKL_S9_M057,Bengal Warriors,Patna Pirates,43,27,Bengal Warriors,2023-02-26,Patna,0.7449615803396412,0.7923717314169992
9,PKL_S9_M058,UP Yoddhas,U Mumba,33,28,UP Yoddhas,2023-02-27,Pune,0.6432591376302633,0.7882511399054669
9,PKL_S9_M059,Jaipur Pink Panthers,UP Yoddhas,41,34,Jaipur Pink Panthers,2023-02-28,Bengaluru,0.7072035541085315,0.6432591376302633
9,PKL_S9_M060,Puneri Paltan,Patna Pirates,42,26,Puneri Paltan,2023-03-01,Lucknow,0.7478652270968317,0.7923717314169992
9,PKL_S9_M061,Tamil Thalaivas,UP Yoddhas,32,44,UP Yoddhas,2023-03-02,Chennai,0.6732668629074967,0.6432591376302633
